75,21,1 
91,44,1 
82,36,1 
95,21,1 
2,78,0 
17,91,0 
35,100,0 
17,64,0 
81,28,1 
76,25,1 
19,60,0 
91,3,1 
42,55,0 
97,31,1 
77,23,1 
73,9,1 
87,15,1 
55,32,1 
10,87,0 
10,96,0 
39,53,0 
19,55,0 
75,40,1 
86,40,1 
36,88,0 
30,87,0 
25,57,0 
22,63,0 
44,76,0 
95,47,1 
56,32,1 
38,56,0 
89,43,1 
25,78,0 
76,14,1 
74,32,1 
93,25,1 
51,10,1 
83,43,1 
1,55,0 
33,72,0 
97,38,1 
39,98,0 
12,76,0 
79,13,1 
64,4,1 
31,56,0 
77,41,1 
71,29,1 
88,40,1 
76,19,1 
90,16,1 
29,62,0 
22,82,0 
98,49,1 
27,69,0 
60,9,1 
81,5,1 
74,0,1 
56,17,1 
61,11,1 
38,87,0 
56,15,1 
97,40,1 
94,16,1 
76,45,1 
77,40,1 
16,100,0 
0,67,0 
82,40,1 
84,11,1 
90,17,1 
62,8,1 
88,26,1 
19,84,0 
14,65,0 
52,49,1 
27,77,0 
93,31,1 
4,74,0 
48,92,0 
53,41,1 
13,79,0 
99,16,1 
91,33,1 
44,56,0 
94,20,1 
85,14,1 
76,32,1 
74,18,1 
78,20,1 
11,100,0 
34,64,0 
68,27,1 
74,20,1 
62,46,1 
42,76,0 
55,41,1 
61,14,1 
43,94,0 
98,3,1 
49,100,0 
27,62,0 
86,16,1 
15,87,0 
44,62,0 
29,92,0 
63,10,1 
41,68,0 
35,91,0 
7,76,0 
41,75,0 
2,66,0 
62,19,1 
11,88,0 
6,56,0 
84,22,1 
84,25,1 
17,86,0 
40,56,0 
9,73,0 
36,86,0 
24,55,0 
8,89,0 
55,18,1 
7,57,0 
45,75,0 
79,8,1 
9,51,0 
73,43,1 
24,63,0 
91,39,1 
80,1,1 
15,66,0 
25,92,0 
85,29,1 
96,42,1 
67,40,1 
52,34,1 
5,92,0 
15,91,0 
23,88,0 
13,60,0 
1,51,0 
95,46,1 
39,58,0 
1,56,0 
67,22,1 
77,7,1 
46,63,0 
76,43,1 
38,77,0 
91,38,1 
37,94,0 
61,9,1 
15,81,0 
98,22,1 
16,87,0 
24,52,0 
69,21,1 
4,95,0 
70,23,1 
89,3,1 
75,41,1 
14,100,0 
34,86,0 
39,83,0 
81,27,1 
79,12,1 
99,34,1 
20,76,0 
26,66,0 
54,37,1 
17,80,0 
89,9,1 
22,70,0 
1,62,0 
17,78,0 
31,100,0 
46,62,0 
39,74,0 
35,97,0 
39,74,0 
62,8,1 
89,47,1 
75,36,1 
96,3,1 
32,68,0 
80,41,1 
96,3,1 
44,76,0 
43,55,0 
71,11,1 
88,12,1 
1,78,0 
21,70,0 
33,81,0 
90,20,1 
35,89,0 
63,8,1 
32,66,0 
88,8,1 
90,6,1 
74,2,1 
10,79,0 
86,32,1 
49,88,0 
68,24,1 
98,46,1 
24,98,0 
61,13,1 
57,34,1 
92,32,1 
61,46,1 
32,84,0 
75,42,1 
49,52,0 
16,100,0 
83,46,1 
40,91,0 
1,88,0 
62,20,1 
45,68,0 
92,33,1 
52,46,1 
78,26,1 
88,4,1 
10,78,0 
74,46,1 
53,12,1 
38,51,0 
91,45,1 
62,9,1 
9,83,0 
57,47,1 
0,61,0 
16,79,0 
77,32,1 
9,57,0 
21,59,0 
10,88,0 
28,53,0 
22,95,0 
3,65,0 
90,37,1 
4,60,0 
76,37,1 
62,30,1 
42,95,0 
0,58,0 
13,84,0 
6,66,0 
98,12,1 
10,54,0 
56,47,1 
6,70,0 
86,0,1 
23,77,0 
59,32,1 
83,31,1 
19,98,0 
40,93,0 
47,60,0 
54,7,1 
78,2,1 
35,98,0 
15,65,0 
90,21,1 
25,96,0 
93,1,1 
80,27,1 
1,76,0 
43,51,0 
82,32,1 
46,68,0 
7,94,0 
57,35,1 
30,84,0 
16,97,0 
65,27,1 
70,1,1 
42,86,0 
76,27,1 
48,84,0 
63,25,1 
39,90,0 
75,13,1 
92,41,1 
65,29,1 
47,52,0 
68,48,1 
23,69,0 
14,82,0 
79,1,1 
61,35,1 
3,86,0 
14,53,0 
85,8,1 
10,51,0 
47,90,0 
29,76,0 
36,70,0 
14,57,0 
24,97,0 
16,62,0 
28,55,0 
70,18,1 
55,20,1 
42,71,0 
34,55,0 
74,37,1 
77,49,1 
100,45,1 
73,43,1 
87,5,1 
65,7,1 
2,59,0 
68,5,1 
36,65,0 
64,8,1 
47,74,0 
34,75,0 
24,68,0 
37,97,0 
56,27,1 
22,84,0 
70,22,1 
35,55,0 
64,28,1 
96,42,1 
35,77,0 
68,49,1 
34,61,0 
35,57,0 
67,26,1 
39,79,0 
49,52,0 
37,100,0 
40,92,0 
27,63,0 
3,78,0 
29,52,0 
84,14,1 
73,11,1 
59,8,1 
100,7,1 
67,6,1 
19,56,0 
25,61,0 
4,96,0 
93,8,1 
76,49,1 
27,76,0 
100,28,1 
19,61,0 
99,39,1 
33,93,0 
99,49,1 
78,48,1 
69,27,1 
95,6,1 
58,29,1 
18,84,0 
76,5,1 
3,86,0 
6,53,0 
6,87,0 
27,74,0 
37,82,0 
35,55,0 
47,75,0 
90,44,1 
24,58,0 
44,81,0 
72,32,1 
61,18,1 
28,90,0 
53,25,1 
67,19,1 
56,31,1 
17,84,0 
44,91,0 
47,74,0 
56,39,1 
88,20,1 
7,63,0 
29,73,0 
35,61,0 
99,5,1 
99,8,1 
24,65,0 
67,10,1 
68,9,1 
85,19,1 
53,14,1 
31,83,0 
56,30,1 
48,57,0 
34,82,0 
4,78,0 
89,27,1 
72,8,1 
47,92,0 
7,83,0 
41,68,0 
40,68,0 
70,42,1 
78,39,1 
86,31,1 
88,21,1 
89,14,1 
86,23,1 
62,4,1 
76,12,1 
46,71,0 
55,39,1 
38,90,0 
47,51,0 
99,45,1 
89,49,1 
47,71,0 
46,76,0 
25,63,0 
75,40,1 
62,42,1 
0,69,0 
86,30,1 
10,86,0 
58,28,1 
80,1,1 
59,27,1 
29,72,0 
25,53,0 
18,96,0 
53,24,1 
77,18,1 
19,90,0 
86,35,1 
1,64,0 
49,68,0 
29,65,0 
79,34,1 
13,63,0 
83,34,1 
49,98,0 
54,13,1 
58,35,1 
75,47,1 
72,6,1 
83,34,1 
95,16,1 
100,22,1 
61,1,1 
83,25,1 
28,68,0 
62,3,1 
14,63,0 
54,28,1 
95,18,1 
18,82,0 
24,95,0 
46,73,0 
80,46,1 
74,48,1 
41,59,0 
52,39,1 
38,90,0 
66,45,1 
84,48,1 
61,26,1 
58,5,1 
44,71,0 
23,80,0 
9,74,0 
59,8,1 
59,31,1 
64,32,1 
66,22,1 
13,51,0 
8,99,0 
28,83,0 
58,6,1 
41,52,0 
58,29,1 
44,99,0 
60,13,1 
72,0,1 
75,44,1 
54,43,1 
46,65,0 
2,58,0 
43,58,0 
79,29,1 
11,53,0 
15,79,0 
67,36,1 
11,87,0 
32,56,0 
32,80,0 
98,38,1 
31,98,0 
40,53,0 
14,93,0 
71,24,1 
5,87,0 
47,95,0 
65,16,1 
0,80,0 
78,49,1 
32,81,0 
5,55,0 
89,2,1 
34,53,0 
26,78,0 
65,43,1 
11,79,0 
75,36,1 
55,11,1 
15,59,0 
78,26,1 
46,69,0 
59,45,1 
4,66,0 
67,7,1 
91,24,1 
79,23,1 
96,5,1 
61,13,1 
93,40,1 
47,51,0 
36,67,0 
53,36,1 
21,72,0 
60,49,1 
44,58,0 
65,29,1 
71,28,1 
66,43,1 
83,5,1 
30,65,0 
57,14,1 
58,27,1 
42,98,0 
85,26,1 
68,45,1 
15,63,0 
19,61,0 
45,60,0 
88,12,1 
28,59,0 
75,28,1 
75,28,1 
98,19,1 
5,80,0 
29,91,0 
22,83,0 
67,32,1 
41,57,0 
34,52,0 
73,48,1 
80,25,1 
88,40,1 
19,52,0 
8,69,0 
78,9,1 
74,43,1 
85,14,1 
84,13,1 
61,19,1 
33,63,0 
13,75,0 
90,17,1 
92,45,1 
18,52,0 
44,68,0 
60,29,1 
43,77,0 
29,63,0 
29,63,0 
59,34,1 
1,82,0 
85,17,1 
15,70,0 
92,45,1 
26,79,0 
57,1,1 
8,81,0 
58,46,1 
41,81,0 
31,56,0 
87,31,1 
38,73,0 
91,48,1 
93,31,1 
10,87,0 
0,84,0 
28,67,0 
9,54,0 
62,47,1 
28,76,0 
3,63,0 
69,45,1 
56,47,1 
63,1,1 
19,92,0 
16,87,0 
98,5,1 
1,72,0 
44,67,0 
51,2,1 
7,87,0 
85,29,1 
95,38,1 
10,78,0 
19,85,0 
77,43,1 
46,60,0 
9,59,0 
75,10,1 
11,100,0 
9,69,0 
36,51,0 
11,76,0 
28,65,0 
60,4,1 
99,3,1 
57,28,1 
33,77,0 
0,63,0 
97,44,1 
98,19,1 
46,57,0 
100,46,1 
25,64,0 
40,87,0 
9,51,0 
86,19,1 
91,40,1 
96,23,1 
32,53,0 
83,12,1 
38,62,0 
86,31,1 
72,46,1 
38,74,0 
86,46,1 
77,47,1 
29,98,0 
21,64,0 
80,9,1 
22,81,0 
57,33,1 
82,24,1 
46,78,0 
78,40,1 
72,16,1 
88,49,1 
78,31,1 
66,32,1 
97,31,1 
41,90,0 
0,76,0 
56,23,1 
98,10,1 
40,86,0 
24,93,0 
6,73,0 
70,5,1 
37,90,0 
19,73,0 
39,84,0 
0,51,0 
80,44,1 
30,88,0 
75,32,1 
85,16,1 
87,22,1 
26,74,0 
45,71,0 
46,55,0 
18,69,0 
30,97,0 
30,63,0 
70,24,1 
85,45,1 
67,23,1 
37,85,0 
54,4,1 
75,30,1 
34,99,0 
44,60,0 
20,67,0 
99,47,1 
4,88,0 
58,46,1 
40,79,0 
76,37,1 
59,18,1 
40,90,0 
75,13,1 
19,77,0 
7,53,0 
70,43,1 
55,9,1 
61,15,1 
54,31,1 
16,73,0 
81,23,1 
47,73,0 
100,36,1 
44,77,0 
11,91,0 
95,0,1 
52,41,1 
42,86,0 
6,69,0 
32,53,0 
59,24,1 
68,41,1 
32,54,0 
68,14,1 
17,97,0 
7,77,0 
37,89,0 
29,96,0 
51,48,1 
99,4,1 
98,8,1 
78,18,1 
64,2,1 
63,26,1 
8,86,0 
54,27,1 
89,16,1 
24,89,0 
83,24,1 
37,57,0 
18,51,0 
30,52,0 
61,0,1 
32,76,0 
15,60,0 
86,26,1 
22,95,0 
28,69,0 
67,16,1 
39,84,0 
76,26,1 
22,52,0 
58,14,1 
43,99,0 
22,98,0 
27,66,0 
74,4,1 
56,45,1 
42,98,0 
69,30,1 
83,28,1 
77,0,1 
87,1,1 
69,24,1 
1,55,0 
89,42,1 
56,26,1 
21,100,0 
91,10,1 
9,90,0 
73,5,1 
58,30,1 
84,47,1 
69,6,1 
65,47,1 
65,41,1 
35,58,0 
18,79,0 
21,97,0 
9,60,0 
93,3,1 
13,79,0 
65,15,1 
19,62,0 
17,91,0 
53,14,1 
66,28,1 
62,5,1 
88,28,1 
17,56,0 
23,100,0 
46,83,0 
79,22,1 
88,10,1 
89,30,1 
63,15,1 
64,1,1 
85,1,1 
67,42,1 
82,10,1 
56,25,1 
85,36,1 
3,81,0 
12,62,0 
29,53,0 
57,22,1 
33,65,0 
71,48,1 
82,15,1 
56,23,1 
75,23,1 
61,8,1 
57,10,1 
73,8,1 
80,20,1 
97,37,1 
41,95,0 
24,87,0 
30,89,0 
92,44,1 
92,1,1 
45,77,0 
97,36,1 
39,52,0 
71,14,1 
9,86,0 
84,31,1 
13,85,0 
66,4,1 
13,89,0 
74,16,1 
80,40,1 
5,59,0 
65,7,1 
57,47,1 
31,70,0 
30,53,0 
52,46,1 
10,72,0 
44,88,0 
81,11,1 
53,38,1 
82,40,1 
71,22,1 
30,63,0 
28,91,0 
33,80,0 
100,36,1 
55,29,1 
66,32,1 
66,47,1 
71,7,1 
94,25,1 
49,90,0 
74,30,1 
92,40,1 
52,17,1 
19,54,0 
55,19,1 
37,79,0 
8,71,0 
26,96,0 
37,96,0 
60,25,1 
71,40,1 
78,11,1 
13,86,0 
92,8,1 
23,99,0 
19,56,0 
40,81,0 
96,21,1 
84,19,1 
66,24,1 
14,84,0 
3,57,0 
97,14,1 
8,51,0 
99,6,1 
95,7,1 
20,99,0 
9,73,0 
66,24,1 
43,83,0 
16,74,0 
78,34,1 
45,62,0 
81,22,1 
99,40,1 
52,19,1 
35,56,0 
89,39,1 
19,69,0 
51,22,1 
40,68,0 
27,78,0 
87,13,1 
54,1,1 
72,46,1 
22,70,0 
62,40,1 
31,74,0 
63,45,1 
33,95,0 
12,91,0 
36,66,0 
38,75,0 
96,43,1 
4,93,0 
18,71,0 
34,91,0 
52,37,1 
82,26,1 
99,42,1 
35,58,0 
84,15,1 
63,12,1 
93,22,1 
94,27,1 
60,9,1 
16,58,0 
84,37,1 
23,51,0 
4,81,0 
4,81,0 
1,65,0 
68,36,1 
54,27,1 
30,66,0 
66,41,1 
98,19,1 
72,49,1 
62,27,1 
61,38,1 
39,67,0 
16,92,0 
33,91,0 
56,41,1 
43,80,0 
4,51,0 
53,42,1 
7,72,0 
2,89,0 
43,57,0 
0,65,0 
1,74,0 
71,27,1 
80,35,1 
66,12,1 
69,37,1 
80,40,1 
21,90,0 
59,11,1 
71,14,1 
61,8,1 
29,83,0 
87,21,1 
18,66,0 
17,82,0 
89,1,1 
57,33,1 
95,21,1 
69,49,1 
52,14,1 
80,34,1 
87,9,1 
43,84,0 
24,61,0 
55,18,1 
55,35,1 
28,53,0 
12,54,0 
65,19,1 
26,64,0 
85,46,1 
87,2,1 
8,93,0 
49,60,0 
31,96,0 
85,25,1 
85,18,1 
20,93,0 
28,66,0 
10,53,0 
0,66,0 
59,9,1 
55,24,1 
21,85,0 
76,31,1 
57,28,1 
4,76,0 
98,43,1 
3,98,0 
85,21,1 
35,86,0 
58,44,1 
43,88,0 
8,73,0 
68,20,1 
42,72,0 
71,18,1 
16,79,0 
60,30,1 
18,100,0 
13,77,0 
96,13,1 
40,62,0 
27,98,0 
28,97,0 
46,99,0 
41,60,0 
0,96,0 
29,67,0 
52,40,1 
91,1,1 
51,15,1 
20,85,0 
23,69,0 
51,17,1 
45,87,0 
99,22,1 
78,36,1 
83,26,1 
88,16,1 
92,27,1 
70,37,1 
28,97,0 
94,8,1 
55,16,1 
13,91,0 
44,94,0 
45,60,0 
96,9,1 
52,3,1 
39,57,0 
83,3,1 
85,26,1 
59,23,1 
62,23,1 
72,10,1 
62,46,1 
66,37,1 
26,81,0 
96,42,1 
47,89,0 
23,75,0 
34,66,0 
57,22,1 
59,4,1 
18,89,0 
97,38,1 
11,99,0 
75,39,1 
58,18,1 
46,62,0 
29,76,0 
65,8,1 
96,10,1 
74,18,1 
39,95,0 
30,63,0 
32,62,0 
18,79,0 
85,49,1 
6,56,0 
74,3,1 
9,86,0 
74,30,1 
22,89,0 
81,23,1 
69,3,1 
93,32,1 
88,37,1 
74,36,1 
13,87,0 
25,86,0 
40,83,0 
14,82,0 
1,66,0 
38,80,0 
13,90,0 
73,22,1 
68,4,1 
71,3,1 
51,0,1 
60,47,1 
30,79,0 
58,0,1 
82,24,1 
1,60,0 
70,7,1 
95,29,1 
60,20,1 
2,77,0 
58,45,1 
83,28,1 
44,89,0 
57,39,1 
8,82,0 
22,99,0 
99,19,1 
6,63,0 
74,7,1 
91,1,1 
16,68,0 
13,73,0 
68,30,1 
2,67,0 
0,80,0 
97,22,1 
67,37,1 
23,52,0 
21,62,0 
1,52,0 
2,62,0 
90,3,1 
19,59,0 
54,4,1 
13,89,0 
64,48,1 
23,70,0 
55,8,1 
65,17,1 
52,28,1 
79,28,1 
95,42,1 
63,48,1 
71,9,1 
56,38,1 
31,89,0 
28,53,0 
83,10,1 
62,16,1 
68,7,1 
73,41,1 
80,1,1 
60,43,1 
27,52,0 
19,52,0 
62,9,1 
93,35,1 
73,5,1 
27,69,0 
4,55,0 
29,82,0 
46,61,0 
16,92,0 
42,56,0 
14,54,0 
55,32,1 
14,81,0 
63,1,1 
36,57,0 
38,89,0 
10,62,0 
86,13,1 
43,62,0 
33,66,0 
18,93,0 
46,70,0 
84,38,1 
89,2,1 
40,53,0 
25,59,0 
14,96,0 
51,41,1 
78,10,1 
24,54,0 
47,53,0 
97,46,1 
54,40,1 
3,75,0 
51,10,1 
21,99,0 
54,48,1 
68,45,1 
62,42,1 
75,9,1 
54,13,1 
16,76,0 
99,22,1 
53,33,1 
99,27,1 
47,83,0 
27,76,0 
44,95,0 
72,26,1 
53,35,1 
72,9,1 
66,25,1 
16,98,0 
53,31,1 
74,22,1 
30,91,0 
3,76,0 
11,94,0 
55,3,1 
75,42,1 
49,86,0 
60,46,1 
72,36,1 
87,25,1 
2,55,0 
89,30,1 
56,10,1 
95,36,1 
60,9,1 
87,4,1 
0,53,0 
61,48,1 
32,55,0 
83,19,1 
95,14,1 
21,85,0 
54,32,1 
85,4,1 
40,64,0 
41,67,0 
4,59,0 
4,57,0 
60,14,1 
37,82,0 
7,64,0 
31,51,0 
48,55,0 
29,82,0 
32,67,0 
20,98,0 
17,51,0 
6,69,0 
94,25,1 
44,81,0 
2,60,0 
40,84,0 
66,42,1 
29,62,0 
28,68,0 
51,26,1 
28,65,0 
51,38,1 
98,46,1 
44,70,0 
90,29,1 
89,38,1 
78,33,1 
38,54,0 
65,0,1 
72,41,1 
43,91,0 
57,31,1 
21,56,0 
67,28,1 
70,42,1 
4,92,0 
76,26,1 
1,74,0 
79,31,1 
93,0,1 
17,80,0 
1,79,0 
86,25,1 
6,77,0 
27,58,0 
72,47,1 
12,93,0 
63,40,1 
80,40,1 
41,59,0 
46,92,0 
63,17,1 
72,17,1 
68,7,1 
17,64,0 
2,62,0 
71,45,1 
16,67,0 
81,9,1 
24,83,0 
94,27,1 
16,81,0 
88,37,1 
32,82,0 
5,54,0 
34,56,0 
28,93,0 
62,37,1 
67,49,1 
46,81,0 
31,97,0 
98,6,1 
41,61,0 
37,68,0 
37,92,0 
43,62,0 
51,7,1 
89,27,1 
54,23,1 
54,35,1 
75,12,1 
52,49,1 
15,77,0 
45,55,0 
96,46,1 
44,69,0 
86,42,1 
62,30,1 
95,38,1 
16,97,0 
35,59,0 
13,87,0 
65,38,1 
89,44,1 
75,45,1 
58,1,1 
95,49,1 
92,20,1 
2,57,0 
52,41,1 
49,89,0 
83,6,1 
60,4,1 
73,16,1 
75,34,1 
28,74,0 
88,9,1 
28,65,0 
55,44,1 
37,69,0 
45,66,0 
93,26,1 
76,21,1 
14,80,0 
48,86,0 
11,62,0 
91,29,1 
64,20,1 
44,69,0 
15,81,0 
22,81,0 
43,66,0 
67,1,1 
85,41,1 
72,44,1 
59,47,1 
7,79,0 
90,7,1 
39,54,0 
71,5,1 
32,100,0 
87,12,1 
57,40,1 
9,77,0 
80,13,1 
59,44,1 
19,81,0 
12,90,0 
69,4,1 
6,74,0 
48,76,0 
25,52,0 
95,5,1 
12,84,0 
73,40,1 
82,23,1 
89,29,1 
32,72,0 
44,91,0 
4,59,0 
19,67,0 
17,70,0 
58,44,1 
69,14,1 
1,79,0 
100,41,1 
1,76,0 
48,75,0 
38,74,0 
73,36,1 
12,59,0 
76,17,1 
90,30,1 
20,55,0 
84,44,1 
83,5,1 
9,55,0 
97,9,1 
54,3,1 
99,39,1 
84,6,1 
56,36,1 
98,23,1 
63,8,1 
63,22,1 
55,6,1 
32,84,0 
51,2,1 
72,4,1 
69,37,1 
14,75,0 
31,86,0 
46,68,0 
3,56,0 
98,46,1 
77,34,1 
84,8,1 
23,92,0 
80,47,1 
45,74,0 
44,52,0 
96,31,1 
12,72,0 
97,41,1 
22,80,0 
44,51,0 
73,43,1 
4,77,0 
91,22,1 
29,94,0 
32,62,0 
40,97,0 
29,99,0 
55,33,1 
95,43,1 
14,77,0 
86,18,1 
2,84,0 
1,78,0 
25,74,0 
63,29,1 
36,68,0 
21,93,0 
44,93,0 
12,75,0 
21,94,0 
31,61,0 
16,61,0 
60,8,1 
87,28,1 
82,45,1 
63,44,1 
63,25,1 
9,95,0 
100,10,1 
56,41,1 
35,63,0 
97,2,1 
60,33,1 
73,21,1 
5,62,0 
58,27,1 
65,12,1 
27,89,0 
93,13,1 
3,86,0 
41,81,0 
4,51,0 
33,73,0 
26,80,0 
37,85,0 
78,14,1 
64,25,1 
99,45,1 
76,35,1 
87,10,1 
49,89,0 
39,63,0 
79,10,1 
67,7,1 
53,36,1 
45,89,0 
64,43,1 
28,90,0 
49,75,0 
98,3,1 
21,91,0 
60,6,1 
53,24,1 
37,81,0 
27,90,0 
66,21,1 
66,10,1 
25,72,0 
62,33,1 
62,36,1 
6,95,0 
52,18,1 
75,40,1 
12,79,0 
24,87,0 
19,86,0 
17,81,0 
44,89,0 
64,45,1 
10,52,0 
61,31,1 
59,35,1 
15,72,0 
45,81,0 
84,7,1 
72,10,1 
95,43,1 
38,67,0 
16,82,0 
8,98,0 
88,29,1 
80,1,1 
15,57,0 
38,55,0 
95,36,1 
5,85,0 
16,78,0 
53,41,1 
30,59,0 
43,63,0 
78,38,1 
91,8,1 
8,84,0 
69,0,1 
31,74,0 
77,2,1 
33,84,0 
56,42,1 
100,15,1 
58,39,1 
54,43,1 
69,19,1 
35,78,0 
58,6,1 
63,1,1 
98,21,1 
25,87,0 
78,3,1 
31,88,0 
89,47,1 
13,77,0 
78,47,1 
54,6,1 
30,59,0 
35,64,0 
92,36,1 
1,58,0 
79,42,1 
91,41,1 
52,1,1 
46,82,0 
29,78,0 
76,26,1 
17,96,0 
29,89,0 
23,100,0 
69,46,1 
90,42,1 
64,10,1 
63,31,1 
86,4,1 
75,37,1 
10,55,0 
98,44,1 
71,18,1 
76,32,1 
6,89,0 
40,72,0 
1,99,0 
84,21,1 
1,93,0 
82,34,1 
9,58,0 
15,69,0 
85,13,1 
35,72,0 
21,80,0 
10,74,0 
98,4,1 
37,71,0 
1,52,0 
49,67,0 
77,5,1 
77,32,1 
42,72,0 
46,92,0 
65,2,1 
93,0,1 
27,73,0 
77,46,1 
81,28,1 
3,69,0 
43,90,0 
28,90,0 
83,44,1 
1,94,0 
52,4,1 
76,32,1 
90,19,1 
37,87,0 
42,62,0 
6,78,0 
83,23,1 
65,17,1 
1,64,0 
15,67,0 
24,76,0 
35,94,0 
31,82,0 
66,40,1 
17,60,0 
16,57,0 
48,94,0 
0,51,0 
21,61,0 
93,3,1 
48,73,0 
24,78,0 
43,90,0 
12,66,0 
68,38,1 
18,86,0 
23,93,0 
77,23,1 
43,79,0 
96,8,1 
25,67,0 
14,93,0 
49,78,0 
24,64,0 
0,52,0 
67,6,1 
17,85,0 
64,43,1 
21,57,0 
20,69,0 
40,88,0 
43,90,0 
55,23,1 
43,87,0 
69,13,1 
89,12,1 
26,91,0 
18,98,0 
12,97,0 
54,27,1 
53,1,1 
2,59,0 
72,8,1 
40,92,0 
99,31,1 
77,45,1 
79,8,1 
25,68,0 
25,77,0 
46,90,0 
28,87,0 
61,36,1 
26,95,0 
62,24,1 
25,93,0 
97,26,1 
47,85,0 
60,37,1 
10,70,0 
75,46,1 
16,70,0 
88,30,1 
2,88,0 
10,97,0 
29,54,0 
72,28,1 
72,31,1 
43,85,0 
61,24,1 
99,16,1 
66,10,1 
72,33,1 
38,55,0 
93,28,1 
94,19,1 
52,2,1 
73,1,1 
83,0,1 
1,92,0 
39,56,0 
34,92,0 
0,63,0 
44,100,0 
42,75,0 
14,52,0 
62,38,1 
82,29,1 
8,62,0 
53,40,1 
49,58,0 
73,30,1 
29,77,0 
88,34,1 
10,94,0 
7,81,0 
76,2,1 
53,48,1 
1,79,0 
29,76,0 
78,8,1 
55,20,1 
64,14,1 
54,31,1 
32,75,0 
9,78,0 
80,9,1 
85,13,1 
62,6,1 
76,5,1 
40,71,0 
19,56,0 
55,41,1 
94,33,1 
58,40,1 
86,17,1 
45,65,0 
4,69,0 
68,23,1 
16,86,0 
54,4,1 
20,97,0 
32,85,0 
30,62,0 
86,46,1 
42,79,0 
48,57,0 
21,96,0 
60,27,1 
48,61,0 
81,46,1 
70,2,1 
33,53,0 
91,18,1 
84,42,1 
97,49,1 
19,100,0 
74,7,1 
93,49,1 
93,44,1 
92,5,1 
0,90,0 
11,52,0 
14,60,0 
3,63,0 
40,86,0 
21,100,0 
41,66,0 
12,97,0 
90,46,1 
22,53,0 
98,48,1 
80,30,1 
38,78,0 
54,27,1 
63,44,1 
76,18,1 
17,100,0 
64,47,1 
77,18,1 
12,91,0 
18,82,0 
6,68,0 
56,47,1 
4,80,0 
62,4,1 
62,16,1 
85,10,1 
84,49,1 
13,84,0 
75,14,1 
44,92,0 
2,53,0 
99,34,1 
42,52,0 
67,14,1 
86,45,1 
25,95,0 
33,75,0 
82,34,1 
23,73,0 
78,18,1 
46,58,0 
14,67,0 
53,19,1 
12,59,0 
51,43,1 
75,20,1 
75,39,1 
46,81,0 
3,60,0 
56,26,1 
70,38,1 
59,21,1 
14,53,0 
66,34,1 
97,12,1 
63,10,1 
9,79,0 
23,91,0 
83,10,1 
81,28,1 
8,91,0 
36,73,0 
60,7,1 
6,95,0 
77,35,1 
38,72,0 
100,7,1 
32,60,0 
32,82,0 
22,64,0 
73,38,1 
99,23,1 
31,76,0 
87,4,1 
44,93,0 
80,29,1 
73,36,1 
68,36,1 
52,18,1 
34,86,0 
0,89,0 
26,86,0 
44,80,0 
17,100,0 
6,51,0 
54,6,1 
26,70,0 
25,87,0 
98,22,1 
80,5,1 
66,9,1 
86,39,1 
43,56,0 
39,74,0 
98,40,1 
38,74,0 
34,98,0 
14,77,0 
16,52,0 
29,84,0 
12,91,0 
93,41,1 
71,32,1 
72,36,1 
41,92,0 
40,95,0 
46,80,0 
79,27,1 
65,8,1 
48,77,0 
38,74,0 
69,23,1 
64,14,1 
84,11,1 
35,57,0 
52,32,1 
32,69,0 
65,44,1 
24,90,0 
3,92,0 
83,10,1 
48,75,0 
90,24,1 
100,21,1 
15,62,0 
44,80,0 
29,92,0 
85,19,1 
4,68,0 
40,59,0 
46,99,0 
30,56,0 
59,19,1 
22,51,0 
92,23,1 
14,82,0 
34,52,0 
41,86,0 
23,79,0 
75,17,1 
37,66,0 
25,68,0 
29,53,0 
20,94,0 
42,56,0 
28,82,0 
0,75,0 
57,27,1 
52,11,1 
29,72,0 
7,95,0 
69,44,1 
6,57,0 
100,43,1 
33,61,0 
38,84,0 
57,24,1 
19,52,0 
0,58,0 
47,89,0 
62,18,1 
52,1,1 
39,96,0 
14,98,0 
69,28,1 
30,96,0 
16,53,0 
57,19,1 
68,36,1 
61,42,1 
52,20,1 
28,91,0 
63,25,1 
76,43,1 
77,31,1 
29,89,0 
80,3,1 
99,8,1 
0,65,0 
22,90,0 
40,56,0 
44,83,0 
99,39,1 
82,33,1 
88,49,1 
8,56,0 
93,17,1 
80,11,1 
20,66,0 
97,32,1 
53,34,1 
40,57,0 
73,11,1 
16,87,0 
37,91,0 
20,62,0 
26,61,0 
9,51,0 
6,55,0 
22,88,0 
26,59,0 
84,0,1 
15,75,0 
80,37,1 
97,46,1 
71,4,1 
10,89,0 
41,72,0 
59,11,1 
40,84,0 
34,51,0 
68,45,1 
71,40,1 
36,92,0 
83,27,1 
49,57,0 
39,93,0 
26,64,0 
25,74,0 
82,47,1 
35,73,0 
38,92,0 
97,10,1 
29,100,0 
4,80,0 
68,31,1 
39,60,0 
25,75,0 
88,18,1 
83,22,1 
40,72,0 
19,77,0 
68,45,1 
86,23,1 
31,96,0 
30,56,0 
93,38,1 
1,69,0 
39,82,0 
63,41,1 
55,44,1 
4,64,0 
36,100,0 
71,24,1 
53,19,1 
48,98,0 
68,15,1 
73,36,1 
47,85,0 
67,38,1 
27,75,0 
91,14,1 
66,44,1 
58,37,1 
70,18,1 
4,65,0 
45,67,0 
27,76,0 
97,49,1 
17,70,0 
53,19,1 
18,66,0 
